wine,rating,reviewer
The Girls in the Vineyard 2011 Cabernet Sauvignon (Red Hills Lake County),87,Virginie Boone
The Lane NV Lois Blanc de Blancs  (Adelaide Hills),90,Christina Pickard
Thibault 2014 Fernand & Sons Pinot Noir (Coteaux du Giennois),83,Roger Voss
Thibault 2014 Fernand & Sons Sauvignon Blanc (Coteaux du Giennois),85,Roger Voss
Thibault 2015 Fernand & Sons Sauvignon Blanc (Coteaux du Giennois),87,Roger Voss
Thirsty Owl Wine Company 2016 Pinot Gris (Finger Lakes),88,Anna Lee C. Iijima
Three 2014 SMC Red,93,Jim Gordon
Three Brothers 2016 Lonesome Stony Estate Reserve Gew체rztraminer (Finger Lakes),87,Anna Lee C. Iijima
Three Brothers 2016 Lonesome Stony Estate Reserve Gr체ner Veltliner (Finger Lakes),87,Anna Lee C. Iijima
Three Brothers 2016 Stony Lonesome Estate Reserve Dry Ros�?of Pinot Noir (Finger Lakes),89,Anna Lee C. Iijima
Tokaj Keresked?�h찼z 2001 Asz�?3 Puttonyos - 500 ml  (Tokaji),83,Anna Lee C. Iijima
Tokaj Keresked?�h찼z 2001 Asz�?4 Puttonyos - 500 ml  (Tokaji),85,Anna Lee C. Iijima
Tooth and Nail 2014 The Fiend Malbec (Paso Robles),93,Matt Kettmann
Torbreck 2006 The Struie Shiraz (Barossa),93,Dara Kapoor
Torbreck 2006 The Struie Shiraz (Barossa),93,Christina Pickard
Torii Mor 2005 Shea Vineyard Pinot Noir,90,Paul Gregutt
Torii Mor 2011 Pinot Blanc,85,Paul Gregutt
Torii Mor 2013 Yamhill Carlton Select Pinot Noir,88,Paul Gregutt
Torii Mor 2014 Yamhill Carlton Select Pinot Noir,89,Paul Gregutt
Tornatore 2014 Trimarchisa  (Etna),94,Kerin O??�eefe
Torre Oria NV Brut Sparkling (Cava),85,Michael Schachner
Trapiche 2016 Costa & Pampa Chardonnay (Buenos Aires),88,Michael Schachner
Trapiche 2016 Costa & Pampa Sauvignon Blanc (Buenos Aires),87,Michael Schachner
Tre Secoli 2015 Sorangela  (Barbera d'Asti),88,Kerin O??�eefe
Tre Secoli 2015 Sorangela  (Barbera d'Asti),87,Kerin O??�eefe
Trinity River 2014 Black Bear Cuv챕e Red,90,Jim Gordon
Trinity River 2015 Chardonnay,89,Jim Gordon
Trinity River 2016 Sauvignon Blanc,85,Jim Gordon
Trisaetum 2009 Coast Range Estate Pinot Noir,88,Paul Gregutt
Trisaetum 2011 Coast Range Estate Pinot Noir,89,Paul Gregutt
Trisaetum 2011 Coast Range Estate Riesling,92,Paul Gregutt
Trisaetum 2012 Coast Range Estate Dry Riesling,92,Paul Gregutt
Trisaetum 2012 Coast Range Estate Riesling,92,Paul Gregutt
Trisaetum 2013 Coast Range Estate Dry Riesling,92,Paul Gregutt
Trisaetum 2013 Coast Range Estate Pinot Noir,90,Paul Gregutt
Trisaetum 2014 Coast Range Estate Dry Riesling,92,Paul Gregutt
Trisaetum 2014 Coast Range Estate Pinot Noir,91,Paul Gregutt
Trisaetum 2014 Coast Range Estate Riesling,93,Paul Gregutt
Trisaetum 2015 Coast Range Estate Dry Riesling,94,Paul Gregutt
Trisaetum 2015 Coast Range Estate Pinot Noir,92,Paul Gregutt
Trisaetum 2015 Coast Range Estate Riesling,94,Paul Gregutt
Trisaetum 2016 Coast Range Dry Riesling,94,Paul Gregutt
Tsililis 2012 Theopetra Estate Red,87,Susan Kostrzewa
Tsililis 2015 Askitikos Assyrtiko,90,Susan Kostrzewa
Tsililis 2015 Theopetra Malagouzia-Assyrtiko White,92,Susan Kostrzewa
Tumwater 2014 Hirschy Vineyard Reserve Pinot Noir,90,Paul Gregutt
Turiya 2012 Dark & Dreamy Red (Central Coast),92,Matt Kettmann
Twisted Oak 2009 *%#&@! Red (Calaveras County),91,Virginie Boone
Two Angels 2015 Petite Sirah (Red Hills Lake County),90,Jim Gordon
Undurraga 2016 Aliwen Reserva Sauvignon Blanc,87,Michael Schachner
V&N; Cellars 2007 Cabernet Sauvignon (Cari챰ena),87,Michael Schachner
V&N; Cellars 2007 Reserva Selecci�?Vinyes Velles Red (Terra Alta),84,Michael Schachner
V&N; Cellars 2009 Menc챠a (Bierzo),86,Michael Schachner
V&N; Cellars NV Reserva Brut Sparkling (Cava),87,Michael Schachner
V&R; 2013 Verdejo (Rueda),86,Michael Schachner
Valentin Bianchi 2000 Chardonnay (San Rafael),87,Michael Schachner
Valentin Bianchi 2001 Elsa Chardonnay (San Rafael),80,Michael Schachner
Valentin Bianchi 2006 Famiglia Bianchi Malbec,87,Michael Schachner
Valentin Bianchi 2006 Particular Malbec,87,Michael Schachner
Valentin Bianchi 2007 Elsa Bianchi Torront챕s,85,Michael Schachner
Valentin Bianchi 2007 Elsa Cabernet Sauvignon,83,Michael Schachner
Valentin Bianchi 2007 Elsa Chardonnay,84,Michael Schachner
Valentin Bianchi 2007 Famiglia Bianchi Malbec,86,Michael Schachner
Valentin Bianchi 2007 Particular Cabernet Sauvignon,89,Michael Schachner
Valentin Bianchi 2007 Particular Malbec (Mendoza),84,Michael Schachner
Valentin Bianchi 2008 Elsa Chardonnay,85,Michael Schachner
Valentin Bianchi 2008 Elsa Syrah,83,Michael Schachner
Valentin Bianchi 2008 Famiglia Bianchi Cabernet Sauvignon (Mendoza),86,Michael Schachner
Valentin Bianchi 2009 Enzo Bianchi Red,92,Michael Schachner
Valentin Bianchi 2009 Famiglia Bianchi Malbec (Mendoza),86,Michael Schachner
Valentin Bianchi 2009 Famiglia Bianchi Sauvignon Blanc,80,Michael Schachner
Valentin Bianchi 2009 Malbec (Mendoza),89,Michael Schachner
Valentin Bianchi 2009 Particular Malbec,88,Michael Schachner
Valentin Bianchi 2009 Pinot Noir (Mendoza),84,Michael Schachner
Valentin Bianchi 2009 Sensual Malbec (Mendoza),88,Michael Schachner
Valentin Bianchi 2010 Elsa Bianchi Cabernet Sauvignon (Mendoza),87,Michael Schachner
Valentin Bianchi 2010 Elsa Chardonnay (Mendoza),85,Michael Schachner
Valentin Bianchi 2010 Enzo Bianchi Red,90,Michael Schachner
Valentin Bianchi 2010 Famiglia Bianchi Malbec (Mendoza),88,Michael Schachner
Valentin Bianchi 2010 Malbec (Mendoza),87,Michael Schachner
Valentin Bianchi 2010 Sauvignon Blanc (Mendoza),84,Michael Schachner
Valentin Bianchi 2011 Elsa Chardonnay (Mendoza),84,Michael Schachner
Valentin Bianchi 2011 Elsa Malbec (Mendoza),87,Michael Schachner
Valentin Bianchi 2011 Famiglia Bianchi Malbec,89,Michael Schachner
Valentin Bianchi 2011 Leo Premium Malbec (Mendoza),90,Michael Schachner
Valentin Bianchi 2011 Particular Malbec,90,Michael Schachner
Valentin Bianchi 2012 Elsa Bianchi Chardonnay (Mendoza),84,Michael Schachner
Valentin Bianchi 2012 Elsa Bianchi Malbec (Mendoza),86,Michael Schachner
Valentin Bianchi 2012 Enzo Bianchi Red,91,Michael Schachner
Valentin Bianchi 2012 Famiglia Bianchi Cabernet Sauvignon,88,Michael Schachner
Valentin Bianchi 2012 Leo Malbec (Mendoza),88,Michael Schachner
Valentin Bianchi 2012 Malbec (Mendoza),88,Michael Schachner
Valentin Bianchi 2012 Particular Cabernet Sauvignon,90,Michael Schachner
Valentin Bianchi 2012 Particular Malbec,92,Michael Schachner
Valentin Bianchi 2013 Elsa Bianchi Cabernet Sauvignon (Mendoza),85,Michael Schachner
Valentin Bianchi 2013 Elsa Bianchi Malbec (Mendoza),87,Michael Schachner
Valentin Bianchi 2013 Famiglia Malbec,86,Michael Schachner
Valentin Bianchi 2013 Leo Malbec (Mendoza),84,Michael Schachner
Valentin Bianchi 2013 Leo Torront챕s (Mendoza),86,Michael Schachner
Valentin Bianchi 2013 Particular Malbec,90,Michael Schachner
Valentin Bianchi 2014 Cabernet Sauvignon (Mendoza),88,Michael Schachner
Valentin Bianchi 2014 Famiglia Bianchi Cabernet Sauvignon (Mendoza),88,Michael Schachner
Valentin Bianchi 2014 Famiglia Bianchi Malbec,87,Michael Schachner
Valentin Bianchi 2014 Malbec (Mendoza),89,Michael Schachner
Valentin Bianchi 2015 Elsa Bianchi Cabernet Sauvignon (Mendoza),83,Michael Schachner
Valentin Bianchi 2015 Elsa Bianchi Malbec (Mendoza),83,Michael Schachner
Valentin Bianchi 2015 Famiglia Bianchi Chardonnay (Mendoza),89,Michael Schachner
Valentin Bianchi 2015 Famiglia Bianchi Made with Organically Grown Grapes Malbec (Mendoza),82,Michael Schachner
Valentin Bianchi 2015 Famiglia Bianchi Malbec (Mendoza),86,Michael Schachner
Valentin Bianchi 2015 Finca Los Primos Cabernet Sauvignon,82,Michael Schachner
Valentin Bianchi 2015 Finca Los Primos Malbec,85,Michael Schachner
Valentin Bianchi 2015 Finca Los Primos Torront챕s,86,Michael Schachner
Valentin Bianchi 2015 Sensual Cabernet Sauvignon (Mendoza),81,Michael Schachner
Valentin Bianchi 2015 Sensual Malbec (Mendoza),85,Michael Schachner
Valentin Bianchi 2016 Elsa Bianchi Chardonnay (Mendoza),86,Michael Schachner
Valentin Bianchi 2016 Elsa Bianchi Torront챕s (Mendoza),86,Michael Schachner
Valentin Bianchi NV Brut M챕thodo Tradicional Sparkling,86,Michael Schachner
Valentin Bianchi NV Casa Bianchi Brut Traditional Method  (Mendoza),83,Michael Schachner
Valle dell'Acate 2013 Il Frappato  (Vittoria Frappato),90,Kerin O??�eefe
Valle dell'Acate 2016 Il Frappato (Vittoria),90,Kerin O??�eefe
Valley View 2006 Anna Maria Cabernet Franc (Rogue Valley),83,Paul Gregutt
Valley View 2006 Anna Maria Cabernet Sauvignon (Applegate Valley),84,Paul Gregutt
Vega Barcelona NV Brut Reserva Sparkling (Cava),88,Michael Schachner
Vega Sicilia NV Unico Reserva Especial  (Ribera del Duero),90,Michael Schachner
Veramar NV Riesling-Vidal Blanc White (Virginia),86,Carrie Dykes
Veritas 2007 Doug & Mary Wolf Special Edition Reserve Cabernet Franc (Monticello),88,Alexander Peartree
Veuve Clicquot Ponsardin 2002 Vintage Brut  (Champagne),92,Roger Voss
Veuve Clicquot Ponsardin NV Brut Ros�? (Champagne),88,Paul Gregutt
Veuve Clicquot Ponsardin NV Demi-Sec  (Champagne),87,Joe Czerwinski
Veuve Clicquot Ponsardin NV Demi-Sec  (Champagne),88,Roger Voss
Veuve Clicquot Ponsardin NV Demi-Sec  (Champagne),91,Paul Gregutt
Veuve Clicquot Ponsardin NV Yellow Label Brut  (Champagne),87,Michael Schachner
Veuve Clicquot Ponsardin NV Yellow Label Brut  (Champagne),88,Paul Gregutt
Veuve Clicquot Ponsardin NV Yellow Label Brut  (Champagne),88,Roger Voss
Veuve Doussot NV Blanc de Blancs Brut Chardonnay (Champagne),89,Roger Voss
Veuve Doussot NV Blanc de Blancs Brut Chardonnay (Champagne),90,Roger Voss
Veuve Doussot NV Blanc de Blancs Brut Chardonnay (Champagne),88,Roger Voss
Veuve Doussot NV Grand Cuv챕e Brut  (Champagne),90,Roger Voss
Veuve Doussot NV Grande Cuv챕e Brut  (Champagne),90,Roger Voss
Veuve Doussot NV Tradition Brut  (Champagne),88,Roger Voss
Vicente Gandia NV El Miracle Brut Ros�?Sparkling (Cava),85,Michael Schachner
Vicente Gandia NV El Miracle Brut Sparkling (Cava),88,Michael Schachner
Vicente Gandia NV Hoya De Cadenas Brut Nature Macabeo (Cava),85,Michael Schachner
Vicente Gandia NV Hoya de Cadenas Brut Sparkling (Cava),84,Michael Schachner
Vicente Gandia NV Hoya de Cadenas Brut Sparkling (Cava),87,Michael Schachner
Vicente Gandia NV Sandara Sparkling (Spain),83,Michael Schachner
Vidigal 2008 Red (Douro),84,Roger Voss
Vigilance 2010 Cabernet Sauvignon (Red Hills Lake County),85,Virginie Boone
Vigilance 2011 Chardonnay (Red Hills Lake County),87,Virginie Boone
Vigilance 2013 Cabernet Sauvignon (Red Hills Lake County),87,Jim Gordon
Vigilance 2014 Cabernet Sauvignon (Red Hills Lake County),86,Jim Gordon
Vigilance 2014 Chardonnay (Red Hills Lake County),86,Jim Gordon
Vigilance 2014 Sauvignon Blanc (Red Hills Lake County),86,Jim Gordon
Vigilance 2015 Cabernet Sauvignon (Red Hills Lake County),87,Jim Gordon
Vigilance 2015 Chardonnay (Red Hills Lake County),90,Jim Gordon
Vigilance 2016 Sauvignon Blanc (Red Hills Lake County),90,Jim Gordon
Vigna di Pettineo 2013 Vigna di Pettineo  (Cerasuolo di Vittoria Classico),89,Kerin O??�eefe
Vignerons de Bel Air 2012 Grande QV  (Coteaux Bourguignons),84,Roger Voss
Vignerons de Mancey 2014  Bourgogne,85,Roger Voss
Vignerons de Tavel 2012 Les Hauts d'Acantalys Red (Lirac),91,Joe Czerwinski
Vignobles 46N118 2007 Noir 46 Malbec (Cahors),89,Roger Voss
Vignobles 46N118 2008 Noir 46 Malbec (Cahors),88,Roger Voss
Vignobles 46N118 2009 Noir 46 Malbec (Cahors),87,Roger Voss
Vignobles 46N118 2010 Noir 46 Malbec (Cahors),88,Roger Voss
Vignobles Berthier 2013 Domaine des Clairneaux  (Sancerre),88,Roger Voss
Vignobles Brumont 1996 Ch창teau Montus XL Tannat (Madiran),88,Roger Voss
Vignobles Brumont 1999 Ch창teau Montus XL Tannat (Madiran),96,Roger Voss
Vignobles Brumont 2009 Ch창teau Bouscass�?Argile Rouge Red (Madiran),93,Roger Voss
Vignobles Brumont 2009 Ch창teau Bouscass�?Menhir Red (Madiran),93,Roger Voss
Vignobles Brumont 2009 Ch창teau Montus Prestige Tannat (Madiran),94,Roger Voss
Vignobles Brumont 2010 Ch창teau Montus La Tyre Tannat (Madiran),96,Roger Voss
Vignobles Brumont 2011 Segondine Haut Lieu Tannat-Cabernet Franc (Madiran),90,Roger Voss
Vignobles Brumont 2011 Segondine Sacr�?Coeur Tannat-Cabernet Franc (Madiran),87,Roger Voss
Vignobles Brumont 2012 Ch창teau Bouscass�?Red (Madiran),94,Roger Voss
Vignobles Brumont 2012 Ch창teau Montus Tannat-Cabernet (Madiran),94,Roger Voss
Vignobles Brumont 2012 Petit Torus Tannat-Cabernet (Madiran),87,Roger Voss
Vignobles Falgueyret Leglise 2014 Monsieur Moustache  (Bordeaux),84,Roger Voss
Vignobles Guy Mousset et Fils 2015 Domaine de Clairfont Red (Vin de Pays de Vaucluse),89,Joe Czerwinski
Vignobles La Coterie 2009 Red,87,Joe Czerwinski
Vignobles Laplace 2005 Autour du Fruit Tannat (Madiran),86,Roger Voss
Vilarnau NV Brut Ros�?Sparkling (Cava),86,Michael Schachner
Vilarnau NV Brut Ros�?Sparkling (Cava),87,Michael Schachner
Vilarnau NV Brut Sparkling (Cava),86,Michael Schachner
Vilarnau NV Brut Sparkling (Cava),88,Michael Schachner
Vilarnau NV Brut Sparkling (Cava),90,Michael Schachner
Villa 2006 Cuvette Brut Sparkling (Franciacorta),91,Kerin O??�eefe
Villa 2009 Brut Emozione Sparkling (Franciacorta),90,Kerin O??�eefe
Villa 2010 Emozione Brut Sparkling (Franciacorta),90,Kerin O??�eefe
Villa Creek 2014 Rancho Boa Vista Vineyard Syrah (Ballard Canyon),94,Matt Kettmann
Villa Crespia 2006 Francesco Iacono Dosaggio Zero Riserva Sparkling (Franciacorta),89,Kerin O??�eefe
Villa Crespia NV Brolese Ros�?Extra Brut Sparkling (Franciacorta),86,Kerin O??�eefe
Villa Crespia NV Novalia Chardonnay (Franciacorta),89,Kerin O??�eefe
Villa Crespia NV Numerozero Dosaggio Zero Chardonnay (Franciacorta),90,Kerin O??�eefe
Villa Melnik 2012 Bergul�?Mavrud (Bulgaria),90,Jeff Jenssen
Villa Papiano 2015 Terra! Albana,89,Kerin O??�eefe
Villa Sparina 2012 Brut Balcn de Blancs Metodo Classico  (Gavi),88,Kerin O??�eefe
Vinchio-Vaglio Serra 2015  Barbera d'Asti,89,Kerin O??�eefe
Vino San Esteban 2015 R챕serve Malbec,85,Roger Voss
Vinos de Arganza 2013 Marqu챕s de Montejos Selecci처n Menc챠a (Vino de la Tierra de Castilla y Le처n),89,Michael Schachner
Vinovalie 2014 Tarani Cabernet Sauvignon,83,Roger Voss
Vinovalie 2014 Tarani Malbec,86,Roger Voss
Vinovalie 2014 Tarani Sauvignon Blanc,83,Roger Voss
Vinovalie 2016 Tarani Malbec,84,Roger Voss
Vins Auvigue 2014  Saint-V챕ran,86,Roger Voss
Vins d'Orrance 2013 K?�ma Chenin Blanc (Western Cape),90,Lauren Buzzeo
Vin챠cola Aurora NV Carnaval Moscato (Brazil),80,Michael Schachner
Virna Borgogno 2012 Barolo del Comune di Barolo  (Barolo),89,Kerin O??�eefe
Vite Colte 2015 La Luna e i Fal�?Barbera,89,Kerin O??�eefe
Vi챰a Cobos 2012 Bramare Zingaretti Vineyard Malbec (Valle de Uco),92,Michael Schachner
Vi챰a Cobos 2013 Bramare Malbec (Valle de Uco),91,Michael Schachner
Vi챰a Cobos 2013 Bramare Rebon Vineyard Malbec (Valle de Uco),91,Michael Schachner
Vi챰a Cobos 2014 Bramare Malbec (Valle de Uco),93,Michael Schachner
Vi챰a Mar de Casablanca 2008 Reserva Sauvignon Blanc (Casablanca Valley),82,Michael Schachner
Vi챰a Olvido 2007 Reserva  (Rioja),88,Michael Schachner
Vi챰alba 2014 Reserva Cabernet Sauvignon (Valle de Uco),85,Michael Schachner
Vi챰alba 2014 Reserva Malbec (Valle de Uco),86,Michael Schachner
Vi챰alba 2014 Reserva Malbec-Cabernet Sauvignon (Valle de Uco),87,Michael Schachner
Vi챰edos Altamira Valley 2011 VAV Malbec (Valle de Uco),80,Michael Schachner
Voirin-Jumel NV Blanc de Blancs Grand Cru Brut Chardonnay (Champagne),92,Roger Voss
Vollereaux NV Blanc de Blancs Brut Chardonnay (Champagne),89,Roger Voss
Vollereaux NV Blanc de Blancs Brut Chardonnay (Champagne),90,Roger Voss
Vollereaux NV Brut Ros�?de Saign챕e  (Champagne),87,Roger Voss
Vollereaux NV Brut Ros�?de Saign챕e Pinot Noir (Champagne),93,Roger Voss
Vranken NV Demoiselle Grande Cuv챕e Brut Ros�? (Champagne),86,Joe Czerwinski
Vranken NV Demoiselle Grande Cuv챕e Brut Ros�? (Champagne),86,Paul Gregutt
Vranken NV Demoiselle Grande Cuv챕e Brut Ros�? (Champagne),87,Paul Gregutt
Vranken NV Demoiselle Grande Cuv챕e Brut Ros�? (Champagne),89,Michael Schachner
Vranken NV Demoiselle Ros�?Brut  (Champagne),87,Roger Voss
Vranken NV Demoiselle T챗te de Cuv챕e Brut  (Champagne),87,Roger Voss
Vranken NV Diamant Brut  (Champagne),88,Roger Voss
Vranken NV Diamant Brut  (Champagne),90,Roger Voss
W. & J. Graham's NV Six Grapes Reserve  (Port),89,Roger Voss
Walnut City WineWorks 2012 Carlton Hill Vineyard Reserve Pinot Noir,90,Paul Gregutt
Walnut City WineWorks 2014 Carlton Hill Vineyard Pinot Noir,89,Paul Gregutt
Wargin Wines 2011 Big & Beautiful Red (Solano County),90,Jim Gordon
Warre's NV Otima 10-Year-Old Tawny  (Port),91,Roger Voss
Weingut Frank 2016 Pinot & Co. White (Nieder철sterreich),89,Anne Krebiehl?�MW
"Weixelbaum 2013 Gemischter Satz aus Merlot, Syrah & Zweigelt Ros�?(Nieder철sterreich)",90,Anne Krebiehl?�MW
Weszeli 2012 Langenlois Gr체ner Veltliner (Kamptal),88,Roger Voss
Weszeli 2016 Besse Fleur Riesling (Weinland ?�sterreich),92,Anne Krebiehl?�MW
Whitecliff Vineyard 2012 Petite Verdot (New York),88,Anna Lee C. Iijima
Wiese & Krohn NV 10 Anos Tawny  (Port),88,Roger Voss
WildAire 2012 Shea Vineyard Pinot Noir,94,Paul Gregutt
WildAire 2014 Beacon Hill Vineyard Pinot Noir,92,Paul Gregutt
WildAire 2014 Yates Conwill Vineyard Pinot Noir,94,Paul Gregutt
WillaKenzie Estate 2012 Aliette Pinot Noir,91,Paul Gregutt
WillaKenzie Estate 2012 Estate Grown Pinot Blanc,92,Paul Gregutt
WillaKenzie Estate 2012 Estate Grown Pinot Gris,90,Paul Gregutt
WillaKenzie Estate 2013 Aliette Pinot Noir,92,Paul Gregutt
WillaKenzie Estate 2013 Emery Pinot Noir,88,Paul Gregutt
WillaKenzie Estate 2013 Gamay Noir,90,Paul Gregutt
WillaKenzie Estate 2013 Gis챔le Pinot Noir,89,Paul Gregutt
WillaKenzie Estate 2013 Kiana Pinot Noir,90,Paul Gregutt
WillaKenzie Estate 2013 Pierre L챕on Pinot Noir,91,Paul Gregutt
WillaKenzie Estate 2013 Pinot Blanc,90,Paul Gregutt
WillaKenzie Estate 2013 Pinot Gris,92,Paul Gregutt
WillaKenzie Estate 2013 Terres Basses Pinot Noir,93,Paul Gregutt
WillaKenzie Estate 2013 Triple Black Slopes Pinot Noir,91,Paul Gregutt
WillaKenzie Estate 2014 Aliette Pinot Noir,94,Paul Gregutt
WillaKenzie Estate 2014 Emery Pinot Noir,91,Paul Gregutt
WillaKenzie Estate 2014 Estate Grown Pinot Gris,93,Paul Gregutt
WillaKenzie Estate 2014 Gis챔le Pinot Noir,90,Paul Gregutt
WillaKenzie Estate 2014 Kiana Pinot Noir,92,Paul Gregutt
WillaKenzie Estate 2014 Pierre L챕on Pinot Noir,91,Paul Gregutt
WillaKenzie Estate 2014 Terres Basses Pinot Noir,92,Paul Gregutt
WillaKenzie Estate 2014 Triple Black Slopes Pinot Noir,92,Paul Gregutt
WillaKenzie Estate 2015 Estate Grown Pinot Blanc,92,Paul Gregutt
WillaKenzie Estate 2015 Estate Grown Pinot Gris,92,Paul Gregutt
Williams Selyem 2015 Vista Verde Vineyard Late Harvest Gew체rztraminer (San Benito County),90,Matt Kettmann
Willm NV Blanc de Noirs Pinot Noir (Cr챕mant d'Alsace),83,Roger Voss
Willm NV Blanc de Noirs Pinot Noir (Cr챕mant d'Alsace),87,Michael Schachner
Willm NV Brut Ros�?Sparkling (Cr챕mant d'Alsace),89,Anne Krebiehl?�MW
Willm NV Prestige Brut Sparkling (Cr챕mant d'Alsace),85,Roger Voss
Willm NV Prestige Brut Sparkling (Cr챕mant d'Alsace),91,Anne Krebiehl?�MW
Wilridge 2015 Lodmell Vineyard Merlot,87,Sean P. Sullivan
Winderlea 2011 Shea Vineyard Pinot Noir,90,Paul Gregutt
Winderlea 2013 Shea Vineyard Pinot Noir,90,Paul Gregutt
Winderlea 2014 Shea Vineyard Pinot Noir,93,Paul Gregutt
Wine with Spirit 2013 Bread & Cheese Red (Lisboa),86,Roger Voss
Wine with Spirit 2013 Meet & Meat Red (Tejo),85,Roger Voss
Wine with Spirit 2014 Seafood & Co White (Vinho Verde),84,Roger Voss
Winery ?�itluk 2007 Vranac Vranec (Mostar),85,Anna Lee C. Iijima
Winery ?�itluk 2011 Blatina (Mostar),88,Jeff Jenssen
Wines & Winemakers 2014 Tyto Alba Vinhas Protegidas Red (Tejo),93,Roger Voss
Wines & Winemakers 2015 Nostalgia 10 Barricas Alvarinho (Vinho Verde),92,Roger Voss
Winter's Hill 2015 Hans & Lena Pinot Blanc (Dundee Hills),86,Paul Gregutt
Wolfberger NV Brut Sparkling (Cr챕mant d'Alsace),90,Anne Krebiehl?�MW
Wolfberger NV Ros�?Brut Sparkling (Cr챕mant d'Alsace),87,Roger Voss
Wolfberger NV Ros�?Sparkling (Cr챕mant d'Alsace),87,Anne Krebiehl?�MW
Wolfberger NV Sparkling (Cr챕mant d'Alsace),84,Roger Voss
Wolfberger NV Sparkling (Cr챕mant d'Alsace),89,Anne Krebiehl?�MW
Woodward Canyon 2013 Charbonneau Red,92,Sean P. Sullivan
Wunsch & Mann 2011 Gewurztraminer (Alsace),85,Roger Voss
Yamhill Valley 2012 Estate Pinot Noir (McMinnville),88,Paul Gregutt
Yangarra Estate Vineyard 2013 G-S-M (McLaren Vale),91,Joe Czerwinski
Yellow Tail NV Moscato (South Eastern Australia),87,Christina Pickard
